,logFC,t,P.Value,adj.P.Val,B
REACTOME_THE_FATTY_ACID_CYCLING_MODEL,0.00476698143330856,8.20782035815911,3.30872405121321e-16,1.15529614788195e-14,25.6309218978056
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,-0.162912913421204,-8.20713232206017,3.32731287252295e-16,1.15536803335949e-14,25.6254109140014
BIOCARTA_TCRA_PATHWAY,0.0221746276357025,8.20104057051726,3.49645184282037e-16,1.20742856220473e-14,25.5766368893141
VALK_AML_CLUSTER_4,-0.0843685797428658,-8.19543472843139,3.65957533069413e-16,1.25685415045971e-14,25.5317839203546
YOKOE_CANCER_TESTIS_ANTIGENS,0.0559572880340492,8.18986725309601,3.8290043112448e-16,1.30789630957465e-14,25.4872669483502
REACTOME_SYNDECAN_INTERACTIONS,0.101350331731958,8.18263218059396,4.06078223887299e-16,1.37956845250361e-14,25.4294592533393
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,-0.0210223912683907,-8.17446137311609,4.33919777156229e-16,1.46622892442306e-14,25.364233841204
REACTOME_ETHANOL_OXIDATION,-0.104634280703299,-8.1696065818282,4.51344895155354e-16,1.51695329735369e-14,25.3255088263185
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN,-0.0204436888381252,-8.14891831233106,5.33665435978733e-16,1.7769073627688e-14,25.1607322029905
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,-0.0741773438528165,-8.14876110733973,5.34344457539066e-16,1.7769073627688e-14,25.1594816363472
HASEGAWA_TUMORIGENESIS_BY_RET_C634R,0.0836996960857796,8.13755713086316,5.84996709876945e-16,1.93510753767189e-14,25.0704133677906
PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_6,-0.0558195352926111,-8.1263073902641,6.40612831672269e-16,2.10798515552891e-14,24.981099239244
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,-0.057891145152787,-8.12205049437219,6.62990537927118e-16,2.1702580889958e-14,24.9473336482032
ISSAEVA_MLL2_TARGETS,-0.0676446815889035,-8.11713801802346,6.89773451577568e-16,2.24623116226167e-14,24.9083890483399
SASAI_TARGETS_OF_CXCR6_AND_PTCH1_UP,0.0766938139585941,8.10787473271252,7.43210796628557e-16,2.40777312206726e-14,24.8350139137138
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP,0.0860318523833084,8.0955317770482,8.20800630584775e-16,2.64550357088478e-14,24.7373690843204
FERRARI_RESPONSE_TO_FENRETINIDE_DN,-0.115767015489175,-8.05296067874816,1.15481048859849e-15,3.70305302083749e-14,24.4016826721621
REACTOME_SIGNALING_BY_PDGF,0.0599403171295226,8.05167615780329,1.16673803671133e-15,3.7223089140765e-14,24.3915801582529
IRITANI_MAD1_TARGETS_UP,-0.093634051374034,-8.04685557926132,1.21259267568462e-15,3.84906311448375e-14,24.3536809829271
JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN,0.0483114945599145,8.041948931027,1.26108939939462e-15,3.98288787698252e-14,24.3151274508445
GROSS_HYPOXIA_VIA_ELK3_ONLY_UP,0.0578883271692013,8.0177618970609,1.52952938272496e-15,4.80654608521318e-14,24.1254092116261
REACTOME_COMPLEMENT_CASCADE,-0.095831578815564,-8.01247093172426,1.59536699177612e-15,4.98849828025517e-14,24.0839809040372
HUMMERICH_SKIN_CANCER_PROGRESSION_UP,0.0919493640617086,8.01165401365278,1.6057780854246e-15,4.99619567668e-14,24.0775867625356
GAURNIER_PSMD4_TARGETS,0.0667537478562695,8.00484963194184,1.69513723007174e-15,5.24824506945856e-14,24.0243521012953
BOWIE_RESPONSE_TO_TAMOXIFEN,0.0717851700912253,7.99019457944616,1.90457013841835e-15,5.86775652939183e-14,23.9098442183923
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.0474185072246272,7.98045566773269,2.05764266720214e-15,6.30843129920266e-14,23.8338600073046
WESTON_VEGFA_TARGETS,0.0658620468387912,7.97949707985957,2.07334915313411e-15,6.32572787740189e-14,23.8263857846874
FARMER_BREAST_CANCER_CLUSTER_4,0.143550426030422,7.96873292820023,2.2580384784654e-15,6.85592842374641e-14,23.7425155010887
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.0983392375274539,7.96455299553831,2.33404652589424e-15,7.05263577656023e-14,23.7099762601454
DELPUECH_FOXO3_TARGETS_UP,-0.0613122385143086,-7.95679969227368,2.48176600376822e-15,7.46310972903506e-14,23.649662965516
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_UP,0.0409419394971361,7.94090662051835,2.81395090224369e-15,8.42175305742932e-14,23.5262060502712
WEINMANN_ADAPTATION_TO_HYPOXIA_DN,0.0855149032785479,7.92335386746999,3.23185251231959e-15,9.62663177247801e-14,23.3901317795152
REACTOME_RHOD_GTPASE_CYCLE,-0.0475996312708298,-7.91942275461861,3.33351501478564e-15,9.88261408864515e-14,23.3596961685718
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_DN,-0.0728266138452745,-7.91795214106686,3.37235078148871e-15,9.95080970030825e-14,23.3483140509137
YANG_BREAST_CANCER_ESR1_UP,-0.0614642177510739,-7.90609760871734,3.70211760839133e-15,1.08728080227755e-13,23.2566374719215
WP_NOTCH1_REGULATION_OF_HUMAN_ENDOTHELIAL_CELL_CALCIFICATION,-0.0859376105985968,-7.9033688374524,3.78241222334315e-15,1.10569585226566e-13,23.2355532724127
XIE_ST_HSC_S1PR3_OE_DN,-0.0916511437273948,-7.89988338986206,3.88747113284301e-15,1.13114611434807e-13,23.2086326685678
XU_AKT1_TARGETS_48HR,0.081882687286796,7.89537328539494,4.02769096427471e-15,1.16654551661136e-13,23.173814809925
TENEDINI_MEGAKARYOCYTE_MARKERS,0.0532729190873059,7.88959923664619,4.21449842656618e-15,1.21505149591598e-13,23.1292671788337
BILD_HRAS_ONCOGENIC_SIGNATURE,0.0316104140611748,7.88404792027345,4.40213645246925e-15,1.2633528586196e-13,23.0864674347996
WP_INFLAMMATORY_RESPONSE_PATHWAY,0.108285884200307,7.87730122493914,4.64128266079684e-15,1.32593006923219e-13,23.0344904148906
REACTOME_INTERFERON_SIGNALING,0.043559926212633,7.86294807387108,5.1934263196075e-15,1.47695404609652e-13,22.9240547309127
BIOCARTA_HES_PATHWAY,-0.100921810128537,-7.86165983633367,5.24603644230989e-15,1.48519545224854e-13,22.91415225305
KIM_GLIS2_TARGETS_UP,0.0821799496324161,7.85930294654256,5.34365118745489e-15,1.50604698265265e-13,22.8960392440026
BIOCARTA_ASBCELL_PATHWAY,0.0784688469131726,7.83204767558266,6.61100142067278e-15,1.85491713968431e-13,22.6869574880119
BIOCARTA_ECM_PATHWAY,-0.0798035475722798,-7.81679552029154,7.44493128963469e-15,2.07961747357129e-13,22.5702587240101
REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER,-0.0758251524805002,-7.80811062763129,7.96521106330061e-15,2.21510405012586e-13,22.5039056028886
WP_SOMATIC_SEX_DETERMINATION,0.0677111417384902,7.7899068802455,9.17464190149648e-15,2.54020371589891e-13,22.3650576119609
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_1_UP,-0.101425661357766,-7.78039359736104,9.8768737351237e-15,2.72263822040581e-13,22.2926194200734
VILIMAS_NOTCH1_TARGETS_UP,0.0204997907811408,7.7690495195975,1.07836661114089e-14,2.95962190000895e-13,22.2063518894157
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_UP,0.127012321876876,7.74621310572903,1.28647655685194e-14,3.51543702600628e-13,22.0330560220916
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS,-0.0601204624888082,-7.74563869327342,1.29219129365719e-14,3.51576722105431e-13,22.0287033670591
TOMLINS_PROSTATE_CANCER_DN,-0.0704867908784324,-7.74369641798652,1.31170041263553e-14,3.55346426440272e-13,22.0139879218436
BONOME_OVARIAN_CANCER_POOR_SURVIVAL_UP,-0.0654579188900073,-7.73486237884641,1.40415514766346e-14,3.78760304852567e-13,21.9471024828742
PID_AP1_PATHWAY,0.0831801762563719,7.73232278742797,1.43190105937458e-14,3.84593938383301e-13,21.9278879678115
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME,0.0245101758059447,7.73115667701196,1.44482134500585e-14,3.86412857589863e-13,21.9190672226338
SMID_BREAST_CANCER_BASAL_UP,0.0387272876773622,7.72129424984845,1.55878532431638e-14,4.15125667937647e-13,21.8445165245163
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,-0.105040826198848,-7.71937585412736,1.58195949646329e-14,4.18005041688528e-13,21.8300258749436
NABA_ECM_REGULATORS,0.047026841173763,7.7192986680999,1.58289896454844e-14,4.18005041688528e-13,21.8294429207762
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14,0.0508463066266289,7.71290693028571,1.66263177813761e-14,4.37223461321962e-13,21.7811882027534
LEE_LIVER_CANCER_MYC_E2F1_UP,0.0902809539406596,7.70796904459667,1.72692346974779e-14,4.52238083640202e-13,21.7439357073044
WP_CARDIAC_PROGENITOR_DIFFERENTIATION,0.0595177051378711,7.69985202975664,1.83796433339706e-14,4.79319744207491e-13,21.682748981998
TSAI_RESPONSE_TO_RADIATION_THERAPY,0.0725223388365366,7.69134340499961,1.96190653967176e-14,5.0952820668748e-13,21.6186767833045
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_RED_UP,0.0795482614992224,7.69019398363211,1.97926829925455e-14,5.11921862584974e-13,21.6100265560645
PID_INTEGRIN3_PATHWAY,0.0687872480980129,7.68903223695703,1.99696987170862e-14,5.14383428020027e-13,21.6012848346231
WP_SEROTONIN_AND_ANXIETYRELATED_EVENTS,0.0471416772520863,7.67108620309372,2.29105438782817e-14,5.8772558479592e-13,21.4664087273641
MANNE_COVID19_NONICU_VS_HEALTHY_DONOR_PLATELETS_UP,0.030741707452948,7.66837348490882,2.33906826297067e-14,5.96632583637377e-13,21.4460472471527
VISALA_AGING_LYMPHOCYTE_UP,-0.114292909579565,-7.66805547668735,2.34476130721451e-14,5.96632583637377e-13,21.4436607522192
REACTOME_ECM_PROTEOGLYCANS,0.0862604181303774,7.66707197347098,2.3624546104395e-14,5.98710775266624e-13,21.4362806475807
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN,0.0842321589975006,7.66633726988119,2.37575766391911e-14,5.99664133242234e-13,21.4307681030159
EINAV_INTERFERON_SIGNATURE_IN_CANCER,0.0447902336744913,7.64411358240428,2.81491578949372e-14,7.07669829478722e-13,21.2642619062202
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.057945051165108,7.63574113650815,3.0003047590635e-14,7.51271530307334e-13,21.2016536981087
COLLER_MYC_TARGETS_DN,0.130055876815338,7.63055537027525,3.12110334248381e-14,7.78418036012331e-13,21.1629082129988
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,-0.0610269671898044,-7.62332022394249,3.29767261086093e-14,8.19204441077509e-13,21.1088930718063
CHEN_METABOLIC_SYNDROM_NETWORK,0.0350742021272597,7.62122653275694,3.35057664507677e-14,8.29069850956988e-13,21.0932714798775
WP_LUNG_FIBROSIS,0.0600571469366426,7.6164125462888,3.47540595672997e-14,8.56585350511681e-13,21.0573686892695
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN,0.00400165429799915,7.61507266195736,3.51095651721168e-14,8.61967254323257e-13,21.0473796916442
TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN,-0.0616274869288015,-7.61417566491302,3.53495584165883e-14,8.6448239162746e-13,21.0406934162644
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_UP,0.0301798516223581,7.6098115302267,3.65404154091182e-14,8.9014151490817e-13,21.0081736773884
LOPEZ_MESOTHELIOMA_SURVIVAL_OVERALL_UP,-0.0881481367327704,-7.59849130569014,3.98164848475875e-14,9.66203116861342e-13,20.9239036156296
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,-0.0771846480204421,-7.59275292618149,4.15858638939216e-14,1.00525828682038e-12,20.8812320441533
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,-0.0582365285675703,-7.58273103949931,4.48633909271041e-14,1.08033108037107e-12,20.8067819698882
GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3,0.0826920883167168,7.5804124349136,4.56571298998395e-14,1.09524832603241e-12,20.789571116943
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP,0.0497960080268342,7.57748137745084,4.66803278919788e-14,1.11553559239957e-12,20.7678213137446
BRUNEAU_SEPTATION_ATRIAL,0.136324899491456,7.57000130828634,4.93948850514415e-14,1.17593504753148e-12,20.7123524239845
LEE_TARGETS_OF_PTCH1_AND_SUFU_DN,0.0433137082419768,7.56564761160179,5.10457455423632e-14,1.21065098390095e-12,20.6800916042616
KEGG_ECM_RECEPTOR_INTERACTION,0.0724634126055544,7.56006114935106,5.32437552870162e-14,1.25803384202593e-12,20.6387221759368
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,-0.0829687548224863,-7.54235220503632,6.08450132779745e-14,1.43225059345345e-12,20.5077765303783
WP_ACE_INHIBITOR_PATHWAY,-0.076207357102009,-7.53712130232134,6.32878070544604e-14,1.48419353484061e-12,20.4691541020146
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,0.130518924451675,7.53086148241506,6.63381254175926e-14,1.54994467750769e-12,20.4229685571359
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,0.107771182054205,7.52865490773214,6.74474599660879e-14,1.57002698476616e-12,20.406697046345
ABE_VEGFA_TARGETS_30MIN,0.076780532533024,7.51696342609398,7.36367467062139e-14,1.70777473449651e-12,20.3205594510784
BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_UP,-0.153144947210556,-7.50996381908206,7.76060834985619e-14,1.79321409848699e-12,20.2690511699941
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,-0.0640535550105795,-7.50659773816614,7.95891224163714e-14,1.83229902705822e-12,20.2442975120677
GU_PDEF_TARGETS_UP,0.059236603882659,7.50563299797623,8.01666048780314e-14,1.83885807174608e-12,20.2372049266138
DELYS_THYROID_CANCER_UP,0.0291949430007342,7.49194762481794,8.88162636693045e-14,2.02985533513301e-12,20.1366872339969
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,-0.0586921448484371,-7.4750756362765,1.0075091993664e-13,2.2942736659485e-12,20.0130073557051
REACTOME_ANCHORING_FIBRIL_FORMATION,0.0994570095996116,7.47189212732668,1.03173444725934e-13,2.34095704008122e-12,19.9897008082426
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP,0.0475132799698693,7.47128272845608,1.03643661667618e-13,2.34316695532726e-12,19.9852404746454
FOSTER_TOLERANT_MACROPHAGE_DN,0.0136403986520424,7.46998463500447,1.04652316991124e-13,2.35749036662801e-12,19.975740591797
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION,0.0563461364040471,7.45508710223599,1.16942224530271e-13,2.62493528990269e-12,19.866829304552
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN,-0.0104433211683146,-7.45297176623217,1.18798598227154e-13,2.65711455465361e-12,19.8513817156554
WINZEN_DEGRADED_VIA_KHSRP,0.037753586154492,7.44031280627893,1.30528838874427e-13,2.90912678129707e-12,19.7590258525299
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,-0.0333609512192686,-7.43887104833027,1.31934998006245e-13,2.93007583911397e-12,19.748516827722
SMID_BREAST_CANCER_LUMINAL_B_UP,-0.0285933071167754,-7.41391412072404,1.58774267388132e-13,3.5137192624451e-12,19.5669159364718
WESTON_VEGFA_TARGETS_6HR,0.0820481835422143,7.40844393888753,1.65338269745666e-13,3.64614394860179e-12,19.5271903530611
MEBARKI_HCC_PROGENITOR_FZD8CRD_DN,0.00724267087237618,7.40491924494492,1.69708327826489e-13,3.72942951185133e-12,19.5016082747741
GREENBAUM_E2A_TARGETS_UP,0.0171132240446218,7.39488004065146,1.82787144056881e-13,4.00284738814458e-12,19.4288084724983
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,0.128545286495197,7.39387134579092,1.84154773239681e-13,4.01879427017846e-12,19.421499133976
PID_AURORA_B_PATHWAY,-0.0610383692756256,-7.38612059706919,1.95004545267027e-13,4.24084279239884e-12,19.3653667014803
FOURNIER_ACINAR_DEVELOPMENT_EARLY_UP,-0.0606871301188155,-7.38184658590287,2.01253722828488e-13,4.36165395854153e-12,19.3344377590345
CROONQUIST_IL6_DEPRIVATION_UP,-0.0724245817234782,-7.36788579254428,2.2306943071597e-13,4.81783976649441e-12,19.2335305587095
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,-0.0490666783166321,-7.35680517757778,2.42024382447488e-13,5.20932617699474e-12,19.1535721143856
REACTOME_COLLAGEN_DEGRADATION,0.0829387580685168,7.33656817500965,2.80813792071832e-13,6.0235996012678e-12,19.007840128491
LINDGREN_BLADDER_CANCER_CLUSTER_2B,0.0459072088531997,7.3132274399469,3.33175938828716e-13,7.12248563108326e-12,18.840238222706
WP_APOPTOSIS_MODULATION_BY_HSP70,0.0747904152551531,7.30656813468757,3.49799253275988e-13,7.45250273504944e-12,18.7925144828165
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,-0.0527323918325563,-7.30490438100774,3.5407803401404e-13,7.51817717492648e-12,18.7805977842143
DEMAGALHAES_AGING_DN,0.124073809123871,7.3037786116832,3.57002374321889e-13,7.54052419204355e-12,18.7725359042275
BERGER_MBD2_TARGETS,0.0093199429694294,7.3035764497261,3.57530025334762e-13,7.54052419204355e-12,18.7710883052806
CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_UP,0.119468686590782,7.30001266759923,3.6695845567353e-13,7.71349128397369e-12,18.7455758697643
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_DN,-0.0492533727716998,-7.29385888200108,3.83817460734429e-13,8.04097580238629e-12,18.7015503809548
NAKAMURA_CANCER_MICROENVIRONMENT_UP,0.095991927613539,7.28826824741768,3.99791967963142e-13,8.34781567657258e-12,18.6615848546473
KIM_LIVER_CANCER_POOR_SURVIVAL_DN,-0.0749415761908203,-7.2854314724534,4.08145699324957e-13,8.49402556376609e-12,18.6413170349322
APPIERTO_RESPONSE_TO_FENRETINIDE_UP,-0.0516147716675192,-7.28115266761731,4.21071318838043e-13,8.73410309867029e-12,18.6107607930921
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_DN,0.0728347829172599,7.25605551606862,5.05390945547826e-13,1.04486253051582e-11,18.4318832951896
BIOCARTA_BBCELL_PATHWAY,0.0821273863554626,7.2399845123098,5.67878587313155e-13,1.17020226926662e-11,18.3176519271214
LAU_APOPTOSIS_CDKN2A_DN,-0.117173092297424,-7.23323989980732,5.96309509096478e-13,1.2247729623109e-11,18.2697846278502
ONGUSAHA_BRCA1_TARGETS_UP,0.100993659436712,7.22709519787608,6.23425902785648e-13,1.27629700293414e-11,18.226212463512
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_DN,-0.100370236651695,-7.19402925654018,7.91499173101181e-13,1.61512087757822e-11,17.9923554432316
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES,0.100643937726475,7.15984124897253,1.01197230066216e-12,2.05833200959925e-11,17.7516519521246
MARKEY_RB1_ACUTE_LOF_DN,0.0371939523488156,7.1534201511498,1.05964247726894e-12,2.14833966762429e-11,17.7065672584256
DAUER_STAT3_TARGETS_DN,0.0410776118847339,7.14554653049219,1.12111311287548e-12,2.26565785029659e-11,17.6513372640673
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.0518751954848479,7.13570876898352,1.20285557174988e-12,2.42306002193846e-11,17.5824122872359
CROONQUIST_STROMAL_STIMULATION_UP,0.100808900290692,7.11940695153354,1.35136867598783e-12,2.71353103149634e-11,17.4684011190493
NABA_BASEMENT_MEMBRANES,0.0750551356678034,7.11635898230216,1.38106854421176e-12,2.76433624215635e-11,17.447112290557
DASU_IL6_SIGNALING_UP,0.0611665854949166,7.11139277312913,1.43083810412395e-12,2.85486269346635e-11,17.4124442105837
ONO_AML1_TARGETS_DN,0.0746535728432896,7.10806139491324,1.46520625987996e-12,2.91418396941314e-11,17.3892016585452
PID_INSULIN_PATHWAY,-0.0248201462746702,-7.09749575380292,1.57965498545785e-12,3.12288825925561e-11,17.3155563316068
REACTOME_INTERFERON_GAMMA_SIGNALING,0.0492591570285499,7.09745819216821,1.58007711446823e-12,3.12288825925561e-11,17.31529470596
SMID_BREAST_CANCER_BASAL_DN,-0.0172123947812866,-7.09563365490705,1.60071567729217e-12,3.15376113848942e-11,17.302587985303
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_UP,0.0138074423773336,7.08960605953101,1.67079662491724e-12,3.28154899612652e-11,17.2606321404414
STEARMAN_TUMOR_FIELD_EFFECT_UP,0.082277125122852,7.08391740727756,1.73969469133819e-12,3.39825983469563e-11,17.2210671743977
XU_HGF_TARGETS_INDUCED_BY_AKT1_6HR,0.0556907229048794,7.08380905656551,1.74103367823706e-12,3.39825983469563e-11,17.2203138857988
WP_COVID19_ADVERSE_OUTCOME_PATHWAY,0.0421004159010026,7.06348886035414,2.01088329092227e-12,3.91281779673266e-11,17.0792384072593
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,0.0588034719126232,7.05161193865743,2.18718994965653e-12,4.24274346715781e-11,16.9969628994603
VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP,0.0665990817584529,7.04902401998598,2.22757325469525e-12,4.30778397100297e-11,16.9790532690815
PID_ER_NONGENOMIC_PATHWAY,-0.0375322370281946,-7.04316984345856,2.32164397230387e-12,4.47593017359811e-11,16.9385630399219
VANTVEER_BREAST_CANCER_ESR1_DN,0.0235808100901326,7.03820013647601,2.40455291212284e-12,4.62159481733701e-11,16.9042157549389
VERHAAK_GLIOBLASTOMA_MESENCHYMAL,0.0405844761247335,7.03747255884032,2.41693229484067e-12,4.63122544910781e-11,16.8991891938936
BIOCARTA_CB1R_PATHWAY,-0.131282285346324,-7.03357154096256,2.4843804025566e-12,4.74599721278669e-11,16.8722470975162
HELLEBREKERS_SILENCED_DURING_TUMOR_ANGIOGENESIS,0.0641871978407907,7.03004079813424,2.54701662361967e-12,4.85090893316655e-11,16.8478747381506
SHIN_B_CELL_LYMPHOMA_CLUSTER_5,0.0987889749339708,7.02772033299823,2.5890233539037e-12,4.91601564328845e-11,16.8318632501254
VECCHI_GASTRIC_CANCER_EARLY_DN,-0.0274537909920786,-7.01606040799013,2.81060757810413e-12,5.31861425030318e-11,16.7514857793797
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.0337397100256918,7.01568830942106,2.81797700135395e-12,5.31861425030318e-11,16.7489228512517
BIOCARTA_EGFR_SMRTE_PATHWAY,-0.0480970006267032,-7.00740419864484,2.98704205781703e-12,5.62082614771858e-11,16.6918978883021
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,0.125156626795958,7.00343915725828,3.07144503429705e-12,5.76239762404685e-11,16.6646269798514
KINNEY_DNMT1_METHYLATION_TARGETS,0.00217791650036292,6.99076962139669,3.35712704781998e-12,6.27962604034184e-11,16.5775880946069
AZARE_STAT3_TARGETS,0.046086953819647,6.99024220234589,3.36956845728763e-12,6.28238074181988e-11,16.5739680668752
SEMBA_FHIT_TARGETS_UP,0.0643614419808295,6.98986089378888,3.3785913933733e-12,6.28238074181988e-11,16.5713510572707
REACTOME_RHOU_GTPASE_CYCLE,-0.0432046665391887,-6.98851735042175,3.41057306533787e-12,6.32314209901136e-11,16.5621311066816
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP,-0.023663685672196,-6.97212739289364,3.82545526909607e-12,7.07146657831435e-11,16.4497945417434
REACTOME_CHYLOMICRON_ASSEMBLY,0.120309241337643,6.95454338522816,4.32563504760279e-12,7.97261474316233e-11,16.3295578794386
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN,-0.0499634394834236,-6.94915509226901,4.49136159622614e-12,8.253861880784e-11,16.2927724213272
PID_INTEGRIN2_PATHWAY,0.0617877467379946,6.94080326381469,4.76061755884213e-12,8.72317240738273e-11,16.235809690319
